Stimulus_Pair,response,correct,Block,phase,pers,delay,rpred,caseid
symbol (1),z,0,3,train,0.0,0.0,0.0,4
symbol (2),z,0,3,train,0.0,0.0,0.0,4
symbol (3),z,1,3,train,0.0,0.0,0.0,4
symbol (1),z,0,3,train,1.0,0.0,0.0,4
symbol (3),z,1,3,train,0.0,2.0,1.0,4
symbol (2),m,1,3,train,0.0,0.0,0.0,4
symbol (2),m,1,3,train,0.0,1.0,1.0,4
symbol (3),z,1,3,train,0.0,3.0,2.0,4
symbol (1),m,1,3,train,0.0,0.0,0.0,4
symbol (1),m,1,3,train,0.0,1.0,1.0,4
symbol (2),m,1,3,train,0.0,4.0,2.0,4
symbol (3),z,1,3,train,0.0,4.0,3.0,4
symbol (1),m,1,3,train,0.0,3.0,2.0,4
symbol (3),z,1,3,train,0.0,2.0,4.0,4
symbol (2),m,1,3,train,0.0,4.0,3.0,4
symbol (2),m,1,3,train,0.0,1.0,4.0,4
symbol (3),z,1,3,train,0.0,3.0,5.0,4
symbol (1),m,1,3,train,0.0,5.0,3.0,4
symbol (3),z,1,3,train,0.0,2.0,6.0,4
symbol (2),m,1,3,train,0.0,4.0,5.0,4
symbol (1),m,1,3,train,0.0,3.0,4.0,4
symbol (1),m,1,3,train,0.0,1.0,5.0,4
symbol (3),z,1,3,train,0.0,4.0,7.0,4
symbol (2),m,1,3,train,0.0,4.0,6.0,4
symbol (2),z,0,3,train,1.0,1.0,7.0,4
symbol (3),z,1,3,train,0.0,3.0,8.0,4
symbol (1),m,1,3,train,0.0,5.0,6.0,4
symbol (3),z,1,3,train,0.0,2.0,9.0,4
symbol (1),m,1,3,train,0.0,2.0,7.0,4
symbol (2),m,1,3,train,0.0,6.0,7.0,4
symbol (2),m,1,3,train,0.0,1.0,8.0,4
symbol (3),z,1,3,train,0.0,4.0,10.0,4
symbol (2),m,1,3,train,0.0,2.0,9.0,4
symbol (1),m,1,3,train,0.0,5.0,8.0,4
symbol (3),z,1,3,train,0.0,3.0,11.0,4
symbol (1),m,1,3,train,0.0,2.0,9.0,4
environment (6),z,1,6,train,0.0,0.0,0.0,4
environment (1),z,0,6,train,0.0,0.0,0.0,4
environment (5),z,0,6,train,0.0,0.0,0.0,4
environment (4),z,1,6,train,0.0,0.0,0.0,4
environment (2),z,0,6,train,0.0,0.0,0.0,4
environment (3),z,1,6,train,0.0,0.0,0.0,4
environment (3),z,1,6,train,0.0,1.0,1.0,4
environment (6),z,1,6,train,0.0,7.0,1.0,4
environment (4),z,1,6,train,0.0,5.0,1.0,4
environment (5),m,1,6,train,0.0,0.0,0.0,4
environment (1),z,0,6,train,1.0,0.0,0.0,4
environment (2),m,1,6,train,0.0,0.0,0.0,4
environment (1),z,0,6,train,1.0,0.0,0.0,4
environment (3),z,1,6,train,0.0,7.0,2.0,4
environment (2),z,0,6,train,1.0,3.0,1.0,4
environment (6),z,1,6,train,0.0,8.0,2.0,4
environment (5),m,1,6,train,0.0,7.0,1.0,4
environment (4),z,1,6,train,0.0,9.0,2.0,4
environment (5),m,1,6,train,0.0,2.0,2.0,4
environment (2),z,0,6,train,1.0,8.0,1.0,4
environment (6),z,1,6,train,0.0,5.0,3.0,4
environment (1),z,0,6,train,1.0,0.0,0.0,4
environment (4),z,1,6,train,0.0,5.0,3.0,4
environment (3),z,1,6,train,0.0,10.0,3.0,4
environment (6),z,1,6,train,0.0,4.0,4.0,4
environment (5),m,1,6,train,0.0,7.0,3.0,4
environment (2),m,1,6,train,0.0,15.0,1.0,4
environment (3),z,1,6,train,0.0,4.0,4.0,4
environment (4),z,1,6,train,0.0,6.0,4.0,4
environment (1),z,0,6,train,1.0,0.0,0.0,4
environment (6),z,1,6,train,0.0,6.0,5.0,4
environment (3),z,1,6,train,0.0,4.0,5.0,4
environment (4),z,1,6,train,0.0,4.0,5.0,4
environment (1),m,1,6,train,0.0,0.0,0.0,4
environment (2),m,1,6,train,0.0,8.0,2.0,4
environment (5),m,1,6,train,0.0,10.0,4.0,4
environment (2),m,1,6,train,0.0,2.0,3.0,4
environment (3),z,1,6,train,0.0,6.0,6.0,4
environment (5),m,1,6,train,0.0,3.0,5.0,4
environment (4),z,1,6,train,0.0,7.0,6.0,4
environment (1),m,1,6,train,0.0,7.0,1.0,4
environment (6),z,1,6,train,0.0,11.0,6.0,4
environment (2),m,1,6,train,0.0,6.0,4.0,4
environment (1),m,1,6,train,0.0,3.0,2.0,4
environment (4),z,1,6,train,0.0,5.0,7.0,4
environment (3),z,1,6,train,0.0,8.0,7.0,4
environment (5),m,1,6,train,0.0,8.0,6.0,4
environment (6),z,1,6,train,0.0,6.0,7.0,4
environment (3),z,1,6,train,0.0,3.0,8.0,4
environment (2),m,1,6,train,0.0,7.0,5.0,4
environment (6),z,1,6,train,0.0,3.0,8.0,4
environment (1),m,1,6,train,0.0,8.0,3.0,4
environment (4),z,1,6,train,0.0,8.0,8.0,4
environment (5),m,1,6,train,0.0,7.0,7.0,4
environment (2),z,0,6,train,1.0,5.0,6.0,4
environment (6),z,1,6,train,0.0,5.0,9.0,4
environment (3),z,1,6,train,0.0,8.0,9.0,4
environment (1),z,0,6,train,1.0,6.0,4.0,4
environment (4),z,1,6,train,0.0,6.0,9.0,4
environment (5),m,1,6,train,0.0,6.0,8.0,4
environment (3),z,1,6,train,0.0,4.0,10.0,4
environment (5),m,1,6,train,0.0,2.0,9.0,4
environment (2),m,1,6,train,0.0,13.0,6.0,4
environment (6),z,1,6,train,0.0,8.0,10.0,4
environment (1),m,1,6,train,0.0,13.0,4.0,4
environment (4),z,1,6,train,0.0,7.0,10.0,4
environment (5),m,1,6,train,0.0,5.0,10.0,4
environment (2),z,0,6,train,1.0,5.0,7.0,4
environment (1),m,1,6,train,0.0,4.0,5.0,4
environment (4),z,1,6,train,0.0,4.0,11.0,4
environment (3),z,1,6,train,0.0,10.0,11.0,4
environment (6),z,1,6,train,0.0,8.0,11.0,4
environment (5),m,1,6,train,0.0,6.0,11.0,4
environment (1),m,1,6,train,0.0,5.0,6.0,4
environment (2),m,1,6,train,0.0,12.0,7.0,4
environment (4),z,1,6,train,0.0,6.0,12.0,4
environment (3),z,1,6,train,0.0,6.0,12.0,4
environment (6),z,1,6,train,0.0,6.0,12.0,4
vehicle (1),z,0,3,train,0.0,0.0,0.0,4
vehicle (2),z,0,3,train,0.0,0.0,0.0,4
vehicle (3),z,1,3,train,0.0,0.0,0.0,4
vehicle (1),m,1,3,train,0.0,0.0,0.0,4
vehicle (3),z,1,3,train,0.0,2.0,1.0,4
vehicle (2),m,1,3,train,0.0,0.0,0.0,4
vehicle (2),m,1,3,train,0.0,1.0,1.0,4
vehicle (3),z,1,3,train,0.0,3.0,2.0,4
vehicle (1),m,1,3,train,0.0,5.0,1.0,4
vehicle (1),m,1,3,train,0.0,1.0,2.0,4
vehicle (2),m,1,3,train,0.0,4.0,2.0,4
vehicle (3),z,1,3,train,0.0,4.0,3.0,4
vehicle (1),m,1,3,train,0.0,3.0,3.0,4
vehicle (3),z,1,3,train,0.0,2.0,4.0,4
vehicle (2),m,1,3,train,0.0,4.0,3.0,4
vehicle (2),z,0,3,train,1.0,1.0,4.0,4
vehicle (3),z,1,3,train,0.0,3.0,5.0,4
vehicle (1),m,1,3,train,0.0,5.0,4.0,4
vehicle (3),z,1,3,train,0.0,2.0,6.0,4
vehicle (2),m,1,3,train,0.0,5.0,4.0,4
vehicle (1),m,1,3,train,0.0,3.0,5.0,4
vehicle (1),m,1,3,train,0.0,1.0,6.0,4
vehicle (3),z,1,3,train,0.0,4.0,7.0,4
vehicle (2),m,1,3,train,0.0,4.0,5.0,4
vehicle (2),m,1,3,train,0.0,1.0,6.0,4
vehicle (3),z,1,3,train,0.0,3.0,8.0,4
vehicle (1),m,1,3,train,0.0,5.0,7.0,4
vehicle (3),z,1,3,train,0.0,2.0,9.0,4
vehicle (1),m,1,3,train,0.0,2.0,8.0,4
vehicle (2),m,1,3,train,0.0,5.0,7.0,4
vehicle (2),m,1,3,train,0.0,1.0,8.0,4
vehicle (3),z,1,3,train,0.0,4.0,10.0,4
vehicle (2),m,1,3,train,0.0,2.0,9.0,4
vehicle (1),m,1,3,train,0.0,5.0,9.0,4
vehicle (3),z,1,3,train,0.0,3.0,11.0,4
vehicle (1),m,1,3,train,0.0,2.0,10.0,4
instrument (1),m,1,3,train,0.0,0.0,0.0,4
instrument (2),m,1,3,train,0.0,0.0,0.0,4
instrument (3),z,1,3,train,0.0,0.0,0.0,4
instrument (1),m,1,3,train,0.0,3.0,1.0,4
instrument (3),z,1,3,train,0.0,2.0,1.0,4
instrument (2),m,1,3,train,0.0,4.0,1.0,4
instrument (2),m,1,3,train,0.0,1.0,2.0,4
instrument (3),z,1,3,train,0.0,3.0,2.0,4
instrument (1),m,1,3,train,0.0,5.0,2.0,4
instrument (1),m,1,3,train,0.0,1.0,3.0,4
instrument (2),m,1,3,train,0.0,4.0,3.0,4
instrument (3),z,1,3,train,0.0,4.0,3.0,4
instrument (1),m,1,3,train,0.0,3.0,4.0,4
instrument (3),z,1,3,train,0.0,2.0,4.0,4
instrument (2),m,1,3,train,0.0,4.0,4.0,4
instrument (2),m,1,3,train,0.0,1.0,5.0,4
instrument (3),z,1,3,train,0.0,3.0,5.0,4
instrument (1),m,1,3,train,0.0,5.0,5.0,4
instrument (3),z,1,3,train,0.0,2.0,6.0,4
instrument (2),m,1,3,train,0.0,4.0,6.0,4
instrument (1),m,1,3,train,0.0,3.0,6.0,4
instrument (1),z,0,3,train,0.0,1.0,7.0,4
instrument (3),z,1,3,train,0.0,4.0,7.0,4
instrument (2),m,1,3,train,0.0,4.0,7.0,4
instrument (2),m,1,3,train,0.0,1.0,8.0,4
instrument (3),z,1,3,train,0.0,3.0,8.0,4
instrument (1),m,1,3,train,0.0,6.0,7.0,4
instrument (3),z,1,3,train,0.0,2.0,9.0,4
instrument (1),m,1,3,train,0.0,2.0,8.0,4
instrument (2),m,1,3,train,0.0,5.0,9.0,4
instrument (2),m,1,3,train,0.0,1.0,10.0,4
instrument (3),z,1,3,train,0.0,4.0,10.0,4
instrument (2),m,1,3,train,0.0,2.0,11.0,4
instrument (1),m,1,3,train,0.0,5.0,9.0,4
instrument (3),z,1,3,train,0.0,3.0,11.0,4
instrument (1),m,1,3,train,0.0,2.0,10.0,4
jungle2,m,0,3,train,0.0,0.0,0.0,5
jungle1,m,0,3,train,0.0,0.0,0.0,5
jungle3,m,1,3,train,0.0,0.0,0.0,5
jungle1,z,1,3,train,0.0,0.0,0.0,5
jungle3,m,1,3,train,0.0,2.0,1.0,5
jungle2,z,1,3,train,0.0,0.0,0.0,5
jungle3,z,0,3,train,0.0,2.0,2.0,5
jungle2,m,0,3,train,1.0,2.0,1.0,5
jungle1,z,1,3,train,0.0,5.0,1.0,5
jungle1,z,1,3,train,0.0,1.0,2.0,5
jungle2,m,0,3,train,1.0,5.0,1.0,5
jungle3,z,0,3,train,1.0,7.0,2.0,5
jungle3,m,1,3,train,0.0,8.0,2.0,5
jungle1,z,1,3,train,0.0,4.0,3.0,5
jungle2,m,0,3,train,1.0,9.0,1.0,5
jungle3,z,0,3,train,1.0,3.0,3.0,5
jungle1,m,0,3,train,1.0,3.0,4.0,5
jungle2,z,1,3,train,0.0,12.0,1.0,5
jungle1,m,0,3,train,1.0,5.0,4.0,5
jungle3,m,1,3,train,0.0,7.0,3.0,5
jungle2,m,0,3,train,1.0,3.0,2.0,5
jungle3,m,1,3,train,0.0,2.0,4.0,5
jungle2,z,1,3,train,0.0,5.0,2.0,5
jungle1,z,1,3,train,0.0,10.0,4.0,5
jungle2,m,0,3,train,1.0,2.0,3.0,5
jungle3,z,0,3,train,1.0,4.0,5.0,5
jungle1,m,0,3,train,1.0,3.0,5.0,5
jungle1,z,1,3,train,0.0,4.0,5.0,5
jungle2,z,1,3,train,0.0,6.0,3.0,5
jungle3,m,1,3,train,0.0,8.0,5.0,5
jungle2,m,0,3,train,1.0,2.0,4.0,5
jungle3,z,0,3,train,1.0,2.0,6.0,5
jungle1,m,0,3,train,1.0,5.0,6.0,5
jungle2,z,1,3,train,0.0,5.0,4.0,5
jungle1,z,1,3,train,0.0,7.0,6.0,5
jungle3,z,0,3,train,1.0,6.0,6.0,5
vegan (6),m,0,6,train,0.0,0.0,0.0,5
vegan (1),m,1,6,train,0.0,0.0,0.0,5
vegan (5),z,0,6,train,0.0,0.0,0.0,5
vegan (4),m,0,6,train,0.0,0.0,0.0,5
vegan (2),m,1,6,train,0.0,0.0,0.0,5
vegan (3),m,0,6,train,0.0,0.0,0.0,5
vegan (3),z,1,6,train,0.0,0.0,0.0,5
vegan (6),m,0,6,train,1.0,0.0,0.0,5
vegan (4),z,1,6,train,0.0,0.0,0.0,5
vegan (5),m,1,6,train,0.0,0.0,0.0,5
vegan (1),m,1,6,train,0.0,9.0,1.0,5
vegan (2),m,1,6,train,0.0,7.0,1.0,5
vegan (1),m,1,6,train,0.0,2.0,2.0,5
vegan (3),z,1,6,train,0.0,7.0,1.0,5
vegan (2),m,1,6,train,0.0,3.0,2.0,5
vegan (6),m,0,6,train,1.0,0.0,0.0,5
vegan (5),z,0,6,train,1.0,7.0,1.0,5
vegan (4),m,0,6,train,1.0,9.0,1.0,5
vegan (5),z,0,6,train,1.0,9.0,1.0,5
vegan (2),m,1,6,train,0.0,5.0,3.0,5
vegan (6),m,0,6,train,1.0,0.0,0.0,5
vegan (1),z,0,6,train,0.0,9.0,3.0,5
vegan (4),m,0,6,train,1.0,14.0,1.0,5
vegan (3),z,1,6,train,0.0,10.0,2.0,5
vegan (6),z,1,6,train,0.0,0.0,0.0,5
vegan (5),z,0,6,train,1.0,16.0,1.0,5
vegan (2),m,1,6,train,0.0,7.0,4.0,5
vegan (3),m,0,6,train,1.0,4.0,3.0,5
vegan (4),z,1,6,train,0.0,20.0,1.0,5
vegan (1),z,0,6,train,1.0,17.0,3.0,5
vegan (6),m,0,6,train,1.0,6.0,1.0,5
vegan (3),m,0,6,train,1.0,8.0,3.0,5
vegan (4),m,0,6,train,1.0,4.0,2.0,5
vegan (1),m,1,6,train,0.0,21.0,3.0,5
vegan (2),z,0,6,train,0.0,8.0,5.0,5
vegan (5),m,1,6,train,0.0,26.0,1.0,5
vegan (2),z,0,6,train,1.0,10.0,5.0,5
vegan (3),m,0,6,train,1.0,14.0,3.0,5
vegan (5),m,1,6,train,0.0,3.0,2.0,5
vegan (4),m,0,6,train,1.0,11.0,2.0,5
vegan (1),m,1,6,train,0.0,7.0,4.0,5
vegan (6),m,0,6,train,1.0,17.0,1.0,5
vegan (2),z,0,6,train,1.0,16.0,5.0,5
vegan (1),m,1,6,train,0.0,3.0,5.0,5
vegan (4),z,1,6,train,0.0,16.0,2.0,5
vegan (3),m,0,6,train,1.0,22.0,3.0,5
vegan (5),z,0,6,train,1.0,8.0,3.0,5
vegan (6),m,0,6,train,1.0,23.0,1.0,5
vegan (3),z,1,6,train,0.0,25.0,3.0,5
vegan (2),m,1,6,train,0.0,23.0,5.0,5
vegan (6),m,0,6,train,1.0,26.0,1.0,5
vegan (1),m,1,6,train,0.0,8.0,6.0,5
vegan (4),z,1,6,train,0.0,8.0,3.0,5
vegan (5),m,1,6,train,0.0,15.0,3.0,5
vegan (2),z,0,6,train,1.0,5.0,6.0,5
vegan (6),m,0,6,train,1.0,31.0,1.0,5
vegan (3),m,0,6,train,1.0,8.0,4.0,5
vegan (1),m,1,6,train,0.0,6.0,7.0,5
vegan (4),m,0,6,train,1.0,6.0,4.0,5
vegan (5),m,1,6,train,0.0,6.0,4.0,5
vegan (3),m,0,6,train,1.0,12.0,4.0,5
vegan (5),m,1,6,train,0.0,2.0,5.0,5
vegan (2),m,1,6,train,0.0,13.0,6.0,5
vegan (6),z,1,6,train,0.0,39.0,1.0,5
vegan (1),m,1,6,train,0.0,7.0,8.0,5
vegan (4),m,0,6,train,1.0,13.0,4.0,5
vegan (5),m,1,6,train,0.0,5.0,6.0,5
vegan (2),m,1,6,train,0.0,5.0,7.0,5
vegan (1),m,1,6,train,0.0,4.0,9.0,5
vegan (4),m,0,6,train,1.0,17.0,4.0,5
vegan (3),m,0,6,train,1.0,22.0,4.0,5
vegan (6),z,1,6,train,0.0,8.0,2.0,5
vegan (5),m,1,6,train,0.0,6.0,7.0,5
vegan (1),m,1,6,train,0.0,5.0,10.0,5
vegan (2),m,1,6,train,0.0,7.0,8.0,5
vegan (4),m,0,6,train,1.0,23.0,4.0,5
vegan (3),z,1,6,train,0.0,28.0,4.0,5
vegan (6),z,1,6,train,0.0,6.0,3.0,5
animal (1),m,0,3,train,0.0,0.0,0.0,5
animal (2),m,0,3,train,0.0,0.0,0.0,5
animal (3),m,1,3,train,0.0,0.0,0.0,5
animal (1),z,1,3,train,0.0,0.0,0.0,5
animal (3),m,1,3,train,0.0,2.0,1.0,5
animal (2),z,1,3,train,0.0,0.0,0.0,5
animal (2),z,1,3,train,0.0,1.0,1.0,5
animal (3),m,1,3,train,0.0,3.0,2.0,5
animal (1),z,1,3,train,0.0,5.0,1.0,5
animal (1),z,1,3,train,0.0,1.0,2.0,5
animal (2),z,1,3,train,0.0,4.0,2.0,5
animal (3),m,1,3,train,0.0,4.0,3.0,5
animal (1),z,1,3,train,0.0,3.0,3.0,5
animal (3),m,1,3,train,0.0,2.0,4.0,5
animal (2),z,1,3,train,0.0,4.0,3.0,5
animal (2),m,0,3,train,1.0,1.0,4.0,5
animal (3),m,1,3,train,0.0,3.0,5.0,5
animal (1),z,1,3,train,0.0,5.0,4.0,5
animal (3),z,0,3,train,0.0,2.0,6.0,5
animal (2),z,1,3,train,0.0,5.0,4.0,5
animal (1),z,1,3,train,0.0,3.0,5.0,5
animal (1),z,1,3,train,0.0,1.0,6.0,5
animal (3),m,1,3,train,0.0,6.0,6.0,5
animal (2),z,1,3,train,0.0,4.0,5.0,5
animal (2),z,1,3,train,0.0,1.0,6.0,5
animal (3),m,1,3,train,0.0,3.0,7.0,5
animal (1),z,1,3,train,0.0,5.0,7.0,5
animal (3),m,1,3,train,0.0,2.0,8.0,5
animal (1),z,1,3,train,0.0,2.0,8.0,5
animal (2),z,1,3,train,0.0,5.0,7.0,5
animal (2),m,0,3,train,1.0,1.0,8.0,5
animal (3),m,1,3,train,0.0,4.0,9.0,5
animal (2),z,1,3,train,0.0,3.0,8.0,5
animal (1),z,1,3,train,0.0,5.0,9.0,5
animal (3),m,1,3,train,0.0,3.0,10.0,5
animal (1),z,1,3,train,0.0,2.0,10.0,5
fruits (6),m,0,6,train,0.0,0.0,0.0,5
fruits (1),m,1,6,train,0.0,0.0,0.0,5
fruits (5),m,1,6,train,0.0,0.0,0.0,5
fruits (4),m,0,6,train,0.0,0.0,0.0,5
fruits (2),m,1,6,train,0.0,0.0,0.0,5
fruits (3),m,0,6,train,0.0,0.0,0.0,5
fruits (3),z,1,6,train,0.0,0.0,0.0,5
fruits (6),z,1,6,train,0.0,0.0,0.0,5
fruits (4),z,1,6,train,0.0,0.0,0.0,5
fruits (5),m,1,6,train,0.0,7.0,1.0,5
fruits (1),z,0,6,train,0.0,9.0,1.0,5
fruits (2),m,1,6,train,0.0,7.0,1.0,5
fruits (1),z,0,6,train,1.0,11.0,1.0,5
fruits (3),m,0,6,train,1.0,7.0,1.0,5
fruits (2),z,0,6,train,0.0,3.0,2.0,5
fruits (6),m,0,6,train,1.0,8.0,1.0,5
fruits (5),m,1,6,train,0.0,7.0,2.0,5
fruits (4),m,0,6,train,1.0,9.0,1.0,5
fruits (5),z,0,6,train,0.0,2.0,3.0,5
fruits (2),m,1,6,train,0.0,8.0,2.0,5
fruits (6),z,1,6,train,0.0,13.0,1.0,5
fruits (1),z,0,6,train,1.0,20.0,1.0,5
fruits (4),m,0,6,train,1.0,14.0,1.0,5
fruits (3),m,0,6,train,1.0,17.0,1.0,5
fruits (6),z,1,6,train,0.0,4.0,2.0,5
fruits (5),m,1,6,train,0.0,9.0,3.0,5
fruits (2),z,0,6,train,1.0,7.0,3.0,5
fruits (3),m,0,6,train,1.0,21.0,1.0,5
fruits (4),z,1,6,train,0.0,20.0,1.0,5
fruits (1),z,0,6,train,1.0,28.0,1.0,5
fruits (6),m,0,6,train,1.0,6.0,3.0,5
fruits (3),z,1,6,train,0.0,25.0,1.0,5
fruits (4),z,1,6,train,0.0,4.0,2.0,5
fruits (1),z,0,6,train,1.0,32.0,1.0,5
fruits (2),m,1,6,train,0.0,15.0,3.0,5
fruits (5),m,1,6,train,0.0,10.0,4.0,5
fruits (2),m,1,6,train,0.0,2.0,4.0,5
fruits (3),z,1,6,train,0.0,6.0,2.0,5
fruits (5),m,1,6,train,0.0,3.0,5.0,5
fruits (4),z,1,6,train,0.0,7.0,3.0,5
fruits (1),z,0,6,train,1.0,39.0,1.0,5
fruits (6),m,0,6,train,1.0,17.0,3.0,5
fruits (2),z,0,6,train,1.0,6.0,5.0,5
fruits (1),m,1,6,train,0.0,42.0,1.0,5
fruits (4),m,0,6,train,1.0,5.0,4.0,5
fruits (3),z,1,6,train,0.0,8.0,3.0,5
fruits (5),z,0,6,train,1.0,8.0,6.0,5
fruits (6),z,1,6,train,0.0,23.0,3.0,5
fruits (3),z,1,6,train,0.0,3.0,4.0,5
fruits (2),m,1,6,train,0.0,13.0,5.0,5
fruits (6),z,1,6,train,0.0,3.0,4.0,5
fruits (1),z,0,6,train,1.0,8.0,2.0,5
fruits (4),m,0,6,train,1.0,13.0,4.0,5
fruits (5),m,1,6,train,0.0,15.0,6.0,5
fruits (2),z,0,6,train,1.0,5.0,6.0,5
fruits (6),m,0,6,train,1.0,5.0,5.0,5
fruits (3),z,1,6,train,0.0,8.0,5.0,5
fruits (1),m,1,6,train,0.0,14.0,2.0,5
fruits (4),m,0,6,train,1.0,19.0,4.0,5
fruits (5),m,1,6,train,0.0,6.0,7.0,5
fruits (3),z,1,6,train,0.0,4.0,6.0,5
fruits (5),m,1,6,train,0.0,2.0,8.0,5
fruits (2),z,0,6,train,1.0,13.0,6.0,5
fruits (6),m,0,6,train,1.0,13.0,5.0,5
fruits (1),z,0,6,train,1.0,7.0,3.0,5
fruits (4),m,0,6,train,1.0,26.0,4.0,5
fruits (5),z,0,6,train,1.0,5.0,9.0,5
fruits (2),m,1,6,train,0.0,18.0,6.0,5
fruits (1),m,1,6,train,0.0,11.0,3.0,5
fruits (4),m,0,6,train,1.0,30.0,4.0,5
fruits (3),z,1,6,train,0.0,10.0,7.0,5
fruits (6),m,0,6,train,1.0,21.0,5.0,5
fruits (5),z,0,6,train,1.0,11.0,9.0,5
fruits (1),m,1,6,train,0.0,5.0,4.0,5
fruits (2),m,1,6,train,0.0,7.0,7.0,5
fruits (4),m,0,6,train,1.0,36.0,4.0,5
fruits (3),z,1,6,train,0.0,6.0,8.0,5
fruits (6),z,1,6,train,0.0,27.0,5.0,5
tools (1),m,0,3,train,0.0,0.0,0.0,5
tools (2),m,0,3,train,0.0,0.0,0.0,5
tools (3),z,0,3,train,0.0,0.0,0.0,5
tools (1),m,0,3,train,1.0,0.0,0.0,5
tools (3),z,0,3,train,1.0,0.0,0.0,5
tools (2),m,0,3,train,1.0,0.0,0.0,5
tools (2),z,1,3,train,0.0,0.0,0.0,5
tools (3),z,0,3,train,1.0,0.0,0.0,5
tools (1),z,1,3,train,0.0,0.0,0.0,5
tools (1),z,1,3,train,0.0,1.0,1.0,5
tools (2),z,1,3,train,0.0,4.0,1.0,5
tools (3),z,0,3,train,1.0,0.0,0.0,5
tools (1),m,0,3,train,1.0,3.0,2.0,5
tools (3),z,0,3,train,1.0,0.0,0.0,5
tools (2),m,0,3,train,1.0,4.0,2.0,5
tools (2),z,1,3,train,0.0,5.0,2.0,5
tools (3),m,1,3,train,0.0,0.0,0.0,5
tools (1),m,0,3,train,1.0,8.0,2.0,5
tools (3),m,1,3,train,0.0,2.0,1.0,5
tools (2),z,1,3,train,0.0,4.0,3.0,5
tools (1),m,0,3,train,1.0,11.0,2.0,5
tools (1),z,1,3,train,0.0,12.0,2.0,5
tools (3),m,1,3,train,0.0,4.0,2.0,5
tools (2),z,1,3,train,0.0,4.0,4.0,5
tools (2),m,0,3,train,1.0,1.0,5.0,5
tools (3),z,0,3,train,1.0,3.0,3.0,5
tools (1),m,0,3,train,1.0,5.0,3.0,5
tools (3),m,1,3,train,0.0,5.0,3.0,5
tools (1),z,1,3,train,0.0,7.0,3.0,5
tools (2),m,0,3,train,1.0,6.0,5.0,5
tools (2),z,1,3,train,0.0,7.0,5.0,5
tools (3),z,0,3,train,1.0,4.0,4.0,5
tools (2),m,0,3,train,1.0,2.0,6.0,5
tools (1),z,1,3,train,0.0,5.0,4.0,5
tools (3),m,1,3,train,0.0,7.0,4.0,5
tools (1),z,1,3,train,0.0,2.0,5.0,5
clothes (6),m,0,6,train,0.0,0.0,0.0,5
clothes (1),z,0,6,train,0.0,0.0,0.0,5
clothes (5),m,1,6,train,0.0,0.0,0.0,5
clothes (4),m,0,6,train,0.0,0.0,0.0,5
clothes (2),z,0,6,train,0.0,0.0,0.0,5
clothes (3),z,1,6,train,0.0,0.0,0.0,5
clothes (3),z,1,6,train,0.0,1.0,1.0,5
clothes (6),z,1,6,train,0.0,0.0,0.0,5
clothes (4),z,1,6,train,0.0,0.0,0.0,5
clothes (5),m,1,6,train,0.0,7.0,1.0,5
clothes (1),m,1,6,train,0.0,0.0,0.0,5
clothes (2),m,1,6,train,0.0,0.0,0.0,5
clothes (1),m,1,6,train,0.0,2.0,1.0,5
clothes (3),z,1,6,train,0.0,7.0,2.0,5
clothes (2),m,1,6,train,0.0,3.0,1.0,5
clothes (6),z,1,6,train,0.0,8.0,1.0,5
clothes (5),m,1,6,train,0.0,7.0,2.0,5
clothes (4),z,1,6,train,0.0,9.0,1.0,5
clothes (5),m,1,6,train,0.0,2.0,3.0,5
clothes (2),m,1,6,train,0.0,5.0,2.0,5
clothes (6),z,1,6,train,0.0,5.0,2.0,5
clothes (1),m,1,6,train,0.0,9.0,2.0,5
clothes (4),z,1,6,train,0.0,5.0,2.0,5
clothes (3),z,1,6,train,0.0,10.0,3.0,5
clothes (6),z,1,6,train,0.0,4.0,3.0,5
clothes (5),m,1,6,train,0.0,7.0,4.0,5
clothes (2),m,1,6,train,0.0,7.0,3.0,5
clothes (3),z,1,6,train,0.0,4.0,4.0,5
clothes (4),z,1,6,train,0.0,6.0,3.0,5
clothes (1),z,0,6,train,1.0,8.0,3.0,5
clothes (6),z,1,6,train,0.0,6.0,4.0,5
clothes (3),z,1,6,train,0.0,4.0,5.0,5
clothes (4),z,1,6,train,0.0,4.0,4.0,5
clothes (1),m,1,6,train,0.0,12.0,3.0,5
clothes (2),m,1,6,train,0.0,8.0,4.0,5
clothes (5),m,1,6,train,0.0,10.0,5.0,5
clothes (2),m,1,6,train,0.0,2.0,5.0,5
clothes (3),z,1,6,train,0.0,6.0,6.0,5
clothes (5),m,1,6,train,0.0,3.0,6.0,5
clothes (4),z,1,6,train,0.0,7.0,5.0,5
clothes (1),z,0,6,train,1.0,7.0,4.0,5
clothes (6),z,1,6,train,0.0,11.0,5.0,5
clothes (2),m,1,6,train,0.0,6.0,6.0,5
clothes (1),m,1,6,train,0.0,10.0,4.0,5
clothes (4),z,1,6,train,0.0,5.0,6.0,5
clothes (3),z,1,6,train,0.0,8.0,7.0,5
clothes (5),m,1,6,train,0.0,8.0,7.0,5
clothes (6),z,1,6,train,0.0,6.0,6.0,5
clothes (3),z,1,6,train,0.0,3.0,8.0,5
clothes (2),m,1,6,train,0.0,7.0,7.0,5
clothes (6),z,1,6,train,0.0,3.0,7.0,5
clothes (1),m,1,6,train,0.0,8.0,5.0,5
clothes (4),z,1,6,train,0.0,8.0,7.0,5
clothes (5),m,1,6,train,0.0,7.0,8.0,5
